Lake_Size_km2,Water_Level_m,Air_Temperature_C,Flow_Rate_m3_per_s,Ground_Movement_mm,Dam_Pressure_MPa,Precipitation_mm,Sensor_Accuracy_%,Lake_Perimeter_Change_m,Snowpack_Thickness_m,Soil_Moisture_Content_%,Solar_Radiation_W_per_m2,Water_Temperature_C,Water_Turbidity_NTU,Wind_Speed_m_per_s,Rainfall_mm,Snowfall_mm,Month,Day,GLOF_Occurred
264.75443365795775,86.01899306772799,33.74823356841685,19.247131948547896,35.44722504383542,7.98939549196735,5.450350423783745,95.94789589123874,302.7228196541248,0.7078370989390564,35.53528291911573,787.7432903119291,6.750145853022538,81.11619593240188,19.76923366471904,79.43344675114427,65.57594989813322,Nov,Wed,0
218.81278422784732,65.12107957086279,16.958217965085822,69.5236362737825,0.890586655163994,6.076407826153824,47.14103391259419,93.08021071769707,218.13674294216133,0.16066049296724738,47.46355509746871,1076.6508579242432,13.530202962451735,61.046654559754934,19.476124686524006,126.76981839567345,3.3976672501257243,May,Sun,0
149.15842439803075,89.03170519036304,0.8771179441093082,36.21237177430517,81.59721077780951,3.1709148995348957,26.218169038960138,96.27366624528281,223.01868551931688,0.8990659004016502,21.811561126897992,412.8417080024998,5.518631832546641,7.354893849143118,2.3701055579932384,62.862030246166015,34.97978566808396,Dec,Mon,0
307.8671828875778,76.5564941792596,4.744476346473929,95.624759656043,11.15593215539028,3.5629296033107094,8.461838523475896,90.868173390389,43.48280150228667,2.0085544736224157,64.29469025024295,258.3676423218915,8.655717900272645,48.93546038756064,16.226036367511135,23.938295244628428,48.412122266393574,Jul,Mon,0
74.04946102276071,54.278003725797234,4.392616548138518,49.24545508830742,99.54805979217589,7.315073696663607,46.48871580029655,89.02392694160163,32.39297764498183,0.5488751097256909,28.617140321234285,1400.631810369619,11.725387574450696,66.24518419379561,12.951137429832633,187.61134048650422,52.81005384401324,Apr,Fri,1
149.61160102493298,186.39562196090742,4.692244744846322,48.64283383502593,77.29584919111817,5.500593151228818,17.136869107056874,88.28771672437416,421.71925947867584,0.2976070706263586,53.051719892410276,591.2300036206033,13.863635235676261,44.334529709799995,15.128686415076526,102.01774690686389,6.339223061620425,Oct,Sun,0
186.3491124303774,51.23346970833373,20.283387790031703,71.02715591718382,58.00100176065145,6.683510406713152,25.82242818902086,86.84353331502476,204.326043800681,0.9630461581738473,72.95800263607575,180.5868083195306,6.611057869542894,57.680058795693704,7.635635391487574,60.104312524881664,83.02373638507224,Apr,Fri,0
230.75464218743278,160.41232165056283,13.88635676406873,79.08117060755707,15.460641774159745,1.5831832107518828,50.70087295100759,85.51515131183541,27.0080231887177,1.8375667004714642,12.700992591207497,1249.3141780956373,5.960548658125957,93.50482402655183,6.952474022326209,124.8991762016637,38.66760185588781,Oct,Fri,0
393.6621008895417,72.82218303792749,7.344088013898993,52.800286431262286,51.5392971393247,7.8697667222841865,97.37089799328214,85.74408621956766,331.527137098826,1.4183401373221773,37.12737600669174,938.9910432509868,8.021377513641259,14.069218721025257,8.678528183874834,51.58232999056038,44.8413104920931,Oct,Mon,0
103.83852216838807,186.83444329994,-3.290960407207753,29.26008115405517,26.11087408578089,3.203913189150347,68.42550068035558,88.7939835798594,341.65120024081773,0.996570784414495,19.444243177644466,908.3266621273692,7.561902066759075,48.43619607759838,19.939474819902042,8.09029801121568,95.44810819902503,Mar,Wed,0
259.5460470147377,183.91939093848288,-9.003737667603435,79.59777784530594,25.23225245430695,6.198612671576733,27.962179815682475,88.89777632082398,113.72017906450394,2.6488552738014217,73.6060397248666,242.2885437580113,11.942432412895556,0.8399021828253139,3.2520083868975735,158.73118183634645,71.09948028294329,Jun,Sat,0
298.24521158671104,148.0851719553886,-0.15243950855383304,38.831614738626484,82.95292493824854,1.146798252420087,38.24060525753765,90.34498340646495,205.35979489453422,1.405673092536809,35.205421115029694,1148.1979164437184,7.376662079033186,43.68424160253491,18.381661364959623,199.17303646559705,70.34091621701906,Sep,Tue,1
27.992954296398874,150.83512247009077,-5.163786821409343,25.759969236447184,38.064442395943466,3.21420241156967,40.613315232097726,93.28264319735308,286.7120342686853,1.3651400114931072,24.933864866511563,345.25090486390167,11.2397528276978,20.70212994554992,10.764035336951842,191.2887500631247,55.89741138510732,Oct,Mon,0
305.73470169121197,50.800871295453284,25.345026388350774,66.84761709325119,45.07238033908041,6.488672930666418,15.363762334437714,95.63019349184884,298.1408827311472,0.09497027323627394,57.35336029804845,111.02831735470193,11.560065419879615,22.70925837477308,13.183814815838065,175.9498736479353,95.42661509531133,Jan,Fri,0
89.4094412252093,197.7307349170403,-4.937591898375158,18.140830029131536,84.29647377801183,2.742061322902506,16.065418885968075,87.7678701128226,255.55774630040517,1.9180284947378106,48.02349511979488,283.5348403623401,13.055842827653628,23.106131628362892,1.763009114413805,149.48457705376453,98.835084087637,Sep,Wed,1
37.20053852771336,181.67489053637215,22.590270678807627,97.42174075774494,8.779062571884255,8.803121967498171,14.839472348736448,95.62947447238585,182.09823053638462,1.3780346535037062,67.1855677218862,1065.8288735748583,11.034232000841673,75.93825105399448,16.562721836049086,32.38952253577199,35.200292205282935,Jul,Wed,0
474.69834094039993,184.2659338595138,7.35464103992372,66.91575379709232,59.461785309104954,6.612283994434204,52.16641377369169,86.94585338907915,34.41003032529466,0.4352314164161706,62.71477111059919,1197.1960453332545,14.209831445533077,50.80457101345429,1.7897674084847437,31.15719408718296,59.07007291939274,Jan,Tue,0
482.9878563719069,148.8866805576308,-6.697972461530082,98.73059688295803,57.82156813730378,8.702783932967957,67.41860867397082,98.84171068965823,11.141807617957134,0.7312175460179546,78.22688970669839,407.5626108544213,11.920966369879917,38.04160569683518,13.682774930011941,29.935410089555536,1.7370820049670055,Feb,Sun,0
405.1566873176483,101.71803929818049,26.57285222442136,40.50040811307724,42.521456926667526,3.953907022511207,59.07206846108266,88.99047296315659,229.76736903926377,0.6070911953530113,16.337261503945424,506.80693274859163,7.424431172504686,0.07752734470908296,12.732680049845634,91.92249119317462,77.22336374379826,Dec,Sun,0
155.78381574081848,184.0472973635721,16.0833756606476,97.40846450713582,82.9774641424093,0.33985142624675,97.77671854533484,96.72269020585809,101.47133348090077,0.36629466277704703,15.619093784955947,285.96717839410024,14.398662252228519,83.56933746313496,19.780586472302932,95.20069256148285,87.54484010444436,Jun,Wed,0
53.34769643316002,93.72753922267884,0.6092680788607865,23.100602295576124,94.28900613356926,5.761399633551028,12.587457225765187,87.66652159044814,469.24442266742994,1.3066241009963613,73.51524889589024,706.4937315437994,6.899802169291086,0.00983225458446313,17.52849906403489,115.51811585748739,56.14607749419228,Jun,Wed,1
343.69534812351765,134.40673150133043,30.260652844970053,13.66252951123256,46.533586191361074,3.391935027253723,98.64744063027551,98.30899892612159,320.2085088656208,1.0898611647681884,76.90125567530717,369.0828986954054,6.859958775206003,80.78438950916613,7.68185531861991,45.343981757830655,17.08319299771094,May,Thu,0
222.87548440110265,64.95964585158237,-7.963375875825184,12.96856544091423,45.614705099839966,4.481883759223533,46.66739338878919,96.57277499297096,292.75405885860704,1.0803691352275804,38.464404215459226,1476.9538204504126,12.422864360541862,72.73491102888134,18.114392451144955,7.942812693682488,41.19524745351053,Sep,Wed,0
65.40892624816553,188.29334451991252,-0.9181176311006691,51.83833335393044,50.20637296707447,6.811102139227488,21.863278777713766,90.03144964765848,203.27592618079998,0.7545845039348951,41.91088807711438,1162.0929878365062,10.190062233730846,12.102487955866792,1.567952861969939,20.15246992595483,63.454395648171555,Jul,Wed,0
250.11257050507874,71.11556866568199,23.842111751263744,17.47037777307353,72.31240308330615,7.006646670708717,94.32808260057571,90.90060416532796,164.76262967155364,1.3092796005610223,35.8088800157224,915.8153745799025,6.6003037959049475,62.03871582267087,5.47104414591079,13.880152755404907,87.11848909117539,Apr,Sun,0
22.022317952033106,83.73452085956109,21.92200686394501,56.09510957508416,66.80602906989623,0.27556414865815393,46.86133101445926,85.05373190932167,89.90398294524537,1.6425690125932324,64.43808125559806,1095.9242233474272,6.139326147051229,1.1162229960294812,18.610364355262334,158.5624099483098,63.01111761114678,Nov,Sun,0
455.1135990289971,133.72012371923225,3.017226217601511,39.47504531580104,22.283494920688707,7.693026728396135,34.73469552105204,88.52005142038152,30.071542453562472,1.8345053151594943,63.955063314378556,292.0187973701007,6.693960891504645,22.359867341638562,10.618223698996982,26.938969270761582,72.66710287961214,Apr,Thu,0
133.09609089200836,164.61395003194724,-7.20888060912476,40.2066093226704,6.389534859934331,4.935189149560789,21.38101038179566,89.05015038332732,317.2488211029556,0.6594770123229065,25.429376305549745,1128.2234725303235,14.264666021779309,24.100355852034838,6.072948418164628,150.0914112045784,50.75650000992128,Dec,Fri,0
332.9485307552211,142.90269589044485,28.613513250122473,67.20480968906529,94.92541298167893,5.5669877332455,26.787545111580215,91.338341785439,389.60022556226977,2.183530186695618,36.87258909042995,552.1854028534237,10.864802094625006,98.08633999259608,3.7302071016542726,21.420315276450253,52.529224919443884,Jul,Fri,0
159.29698266425842,84.82008692002341,4.116393713145616,24.678820553645814,26.106975973370428,2.9799418518985252,97.92195102272193,86.94669739593233,428.88133321390234,0.08108721368843685,24.87056739256962,730.8471635333746,12.291606607592215,57.08108476465692,8.171611552140162,99.16709824180585,20.889211570054755,Dec,Sat,1
262.43367048301633,50.141456379123554,-1.1928963282280645,78.9898033305758,63.85966846905917,4.20833786000581,30.39734399047743,91.7027364337115,362.1539157260082,2.251320699898075,13.263690150493114,1333.6576339118383,6.280184436433577,0.8990253063792863,18.550002302026662,57.57191364860683,44.816973336446175,Oct,Thu,0
275.62158827492345,163.57258704611587,13.222782006243968,62.38278278007713,82.84380027437224,7.103751339793317,97.78059237596051,94.35855879586953,448.4754409490994,0.8489028023962292,13.928502484475018,1419.1052377419783,8.792995910072197,12.88417322631743,18.633537982565187,130.28595576601887,46.25988181030976,Feb,Mon,0
96.50295548513589,197.78109888666407,30.960223967710128,92.34501659627598,30.027675054718628,7.767138029442585,33.02149866120872,90.19795217400646,491.4032557332062,1.110002587075782,20.27761870243058,1164.4161469306978,10.569480199212501,19.186849074790622,12.38024316893821,29.19635679904391,5.599528857794933,Jun,Sat,1
484.9443907434565,171.48696804591356,-8.04040399704811,42.835658839077105,63.543341365692875,3.8710618116797804,23.141846558856194,88.25073385791737,480.8339839569447,1.7421339908317757,12.09174246242305,1163.0021640017064,10.097517782960507,82.18959180725196,1.7817895297756903,117.72283151309712,83.67635652271868,Sep,Tue,1
388.6907475637517,119.0309927234923,24.46118396138995,98.4443492860413,10.790024114922492,6.911175326513302,18.33641829018473,92.66803081735452,296.1151417212712,1.8313541811322216,39.62226443934131,1129.5732435865461,8.725815211355828,67.87022565850954,8.568768682702743,114.31785800386409,62.23182169731305,Jan,Fri,0
470.0519760742736,185.565089209866,15.761295257241901,61.82448820426209,96.99314443756607,2.5804350168843806,41.1854505273997,85.40605464144387,112.10000162584826,1.2634639724082628,14.481365725944157,958.2693745570963,5.957691746544235,48.31163802924559,11.164719705821067,80.59057198401835,6.614904652638409,Jul,Fri,0
447.9395384616862,111.4771509677525,9.145210244831762,97.60617605687804,5.815827505062588,8.320226651775153,23.68064485350272,89.77172431087027,53.17771623716416,2.8136968421499047,69.31879741374857,333.54495030823597,11.828764199698153,81.08127439566529,14.811823945823463,96.49824299288865,91.18799361945486,Jan,Wed,0
300.96048951148714,128.74011263652014,23.483619984727703,12.43545886424038,43.81746738409763,6.098142389073653,69.69379638270532,92.3862634007122,496.9624990532094,2.574976270629554,59.845738417777106,903.2177012971491,10.97929343114504,47.39968956504804,18.250339206119733,29.395439386469313,58.83300660356879,Mar,Mon,0
461.32774633644283,121.56946510935249,33.462099099873456,75.51786901711492,53.68192420600233,7.751865160668951,23.977173536397846,89.70179942677932,154.19511571777912,0.6751096763753569,64.85499902283019,132.0603308294204,9.20490514532833,81.59368555113787,19.92062591419391,162.1028137477573,40.02158529603339,Dec,Thu,1
48.80378851570015,117.14358089982875,0.3142795023210958,83.49593718634627,79.0481778663364,4.771548523178474,83.53968449978692,89.83603996536539,16.985529627458362,1.7667305819019254,53.223608273262826,94.52494006889319,14.270169849826742,21.92029420038313,8.22561517273562,120.95157656158729,16.760857680753873,Nov,Tue,0
102.01151689747687,166.27861539408588,-3.5358685717546177,14.785595800883883,12.112851707242122,2.2910928498195524,83.40112584881669,96.87615327692085,195.52304820387369,2.1629550222196112,56.47141322886818,1265.0936770060816,12.560423036643495,92.92246633304218,17.67870477676984,23.88960049301605,30.585456960056945,Dec,Sat,0
27.387508010716342,129.0153360904238,31.079678535021365,62.10726976146211,44.080797385517656,4.292311133136439,28.552637404806614,98.0758850207323,374.0498676253352,0.6508307474298475,17.938702364476768,833.7735492915085,8.648270417489211,95.72469605368103,16.548886917975686,183.50756806743314,42.187218844485265,Sep,Fri,1
166.03851372781585,97.50756830378242,20.102888485578667,82.17480642305036,29.971156954345236,3.8148539447832075,75.35401304868297,96.58349706288122,445.399993246611,0.05535127453412114,14.071735397341385,73.76225387312992,5.527941920428127,63.786734581451064,11.667721854359993,124.52529212464178,60.060048418500024,Nov,Sun,0
197.3952583962936,88.72372514877175,9.709370970288468,60.49348527007655,31.201071569334005,3.327165434401591,85.75458759794533,86.38414430109884,238.78192332082477,2.926813621396456,79.24498785379892,445.44232770700256,13.003899433780584,63.38930598499276,11.373025758897242,34.46727947835988,92.27210666736389,Aug,Sat,0
139.31777072807847,55.66209754511501,15.79668066189274,15.743223136491997,77.87879160652508,2.1217374774147837,59.01328439371466,89.05639422133395,147.0144575613832,2.87504524544622,36.106455315089406,1040.258887701682,9.401258462725043,56.525874329277414,19.63039696736591,44.8363642375523,1.723945665081228,Apr,Mon,0
415.225067030205,137.4792742824569,23.552625732930984,72.41025168084803,0.5460945031833142,7.591671418798062,36.63324108640549,94.9581211336833,389.2021007471334,0.9610430755993958,13.588901346705658,1412.0677977178836,9.722337292925047,43.276887299155774,7.517978905360407,40.82787764043341,33.882955434293784,Mar,Wed,0
181.5928967133267,84.49421231015513,24.786435441757277,15.453722320597777,74.90836413359662,0.8635166132056049,44.09671867126791,98.64149913003722,251.8841762455092,0.7173444824861811,21.175219444490878,1273.950172725642,10.873525055104968,17.87341353474089,8.738135988000266,45.06047751286668,27.140344056273424,Nov,Tue,0
144.06258229525346,72.22008830245747,31.395238136853408,83.57220055147947,81.03984301231063,8.87560929885834,78.62288650347818,88.39194167858113,43.01479559899663,0.46384406349295926,71.19441978415533,695.4302206033481,11.604648080979809,19.271436735297065,10.050592939565025,41.954449379259984,81.46705797667612,Nov,Sun,0
273.634561163333,148.07449457415163,9.20792550030302,13.873076497602495,90.1362243842069,1.750247228977535,29.331746399681414,97.5749467072502,443.87485319083254,2.0614372512421926,24.405907363899303,464.0766676003054,11.086400510232728,65.24473385600763,14.33357814154302,149.19447532110271,44.2976436091451,Apr,Mon,0
74.75749136250751,152.18138867323233,3.2034909508727747,22.36576429093337,62.68818032304835,9.798736518515414,33.4462334376194,95.34620982028295,327.90352331373924,2.2658750152837794,42.692944989002854,499.67357835029094,7.813621569140254,46.718907106870454,10.480676029447,118.27996865277053,67.51316769610204,Apr,Fri,0
402.0875054732496,162.8232338386499,18.784892005542886,34.759683147094165,33.34553282722412,9.884680480870744,16.07843362578507,98.76830512931345,18.406059273424034,1.2612069314996708,56.72319301986903,1113.756285610945,6.779017453807877,22.569917414343454,12.004709198843779,46.67030437622164,66.62113001031503,Oct,Wed,0
41.90256862148656,125.53653445078872,8.707755467578867,67.002831303472,42.72347325488707,3.983870412411518,39.90524030130026,86.31019674438427,4.52836952179847,0.7284282395459057,77.61074392841464,1216.4238586850672,5.280433064338989,9.201320248543931,7.655694568784146,186.3904132532278,4.138337361757971,Oct,Tue,0
493.5090336172561,184.108190780583,16.756930427704006,97.87231896681753,96.97360822874292,9.87821072632263,8.651513224948593,90.52644047470253,43.86078678828936,1.3461713482440283,10.986474917564623,579.9312743051694,5.130666331084414,95.91649055898866,1.2595260998414992,2.323334147067002,30.603254515360067,Apr,Thu,0
387.26116080184545,190.45141300973418,8.899360930517759,20.604056735794096,88.11868264358522,8.690685172807264,32.10344409891115,91.69361003268301,410.9776958856022,1.54907805631654,44.13078409986685,953.1463468849968,13.888553825050895,68.84544804841406,12.162777870381042,137.118265885584,90.60244224896435,Jun,Wed,1
103.36426235941533,171.10564096887342,-3.1151895994821484,22.84369022925266,46.352590909944205,0.824302769466656,37.347938094785704,94.4091567534241,240.65384572013753,1.6302116177780754,79.72222882357447,1131.141819478736,14.945386008138126,19.0729216239766,12.398168148350662,108.676825684953,73.49201378167028,Jan,Thu,0
7.733447976183188,145.33902230122808,11.12420382465313,43.198335703088226,94.30630071109223,9.473285636286182,25.547913242413212,94.15560850785181,167.65059765285196,1.330102362123084,18.520541618814143,1276.2726867985025,8.576440639099388,74.95835766040288,6.152142296576657,106.28727279377965,91.44510955190532,Dec,Sun,0
408.65340708514293,95.55814303867831,21.091301987346476,85.25972239797882,82.2954875406459,0.4251438590459422,10.135811913498816,97.68883482599924,124.64670618798901,0.01120124521322896,18.660187918075334,979.334358413098,7.130224716568895,16.916254654855045,12.38004220205465,110.27045498701138,59.327901888102154,Jun,Sat,0
354.8943852045705,197.44173824303317,25.96777134504424,52.05078574757327,90.10898616597947,1.8191429373910717,52.166724256155504,96.74142371623665,253.42899201912522,1.4153333524863325,16.09296209567706,1303.229688983945,8.993539953044037,58.92148271241261,12.358315530030705,97.32538646582876,66.45706169538417,Apr,Wed,0
365.8585481802887,91.12042507879076,12.19968245584461,38.94495402302395,68.2977234575921,5.845955408466743,86.50811697554708,85.77521736482652,41.52011240913428,1.0418156676385149,45.54908260969439,458.24686898918924,6.032486684580533,56.72415565611103,7.204755067970985,189.29565901174308,93.68355058591516,Jan,Fri,0
386.7788216095431,80.39853829856466,-2.5642949405319584,60.50834489879752,85.7654043461995,0.807371784000136,33.56447458004704,91.81156172213842,308.5902300154576,1.6696859926349297,34.388783822705804,1063.2293386373144,11.29717228725859,10.829335486300028,14.608354957168707,123.74802278986114,81.45382281714548,Oct,Fri,1
41.652102608374726,116.32311706798741,8.66094693422442,33.447087770117506,89.17661413343258,1.6172775698936892,23.68015714201387,90.69885722306739,190.26369412228934,0.20813575543445095,60.13778394658013,632.9818436196696,7.250117933273865,66.38774613565963,11.786834614738828,91.87868531833634,31.06454463520881,May,Sun,0
182.44053562941494,58.52608560685827,25.383226797876418,46.10439165227688,9.201658454067141,9.534917871122387,28.50382176905034,98.96002421135525,429.22001640274857,2.6375677821653403,49.99076646289691,1396.5239843773352,8.174235129382179,55.72812761701821,2.03352669034937,172.01101865595052,60.20517013766171,Dec,Sat,0
62.35518446493921,196.77416970076862,8.578667177768278,39.93446343088377,96.52169766606585,9.94687884887608,86.18871813042368,90.98161471942288,377.2134270988211,2.6263230453245865,50.65879972640204,367.2260467223835,13.55448917685673,80.20392540926964,9.39642954060663,177.93140062156166,4.817937148375506,Oct,Mon,1
432.2361958084188,138.26503346246372,21.343885712190005,82.37269201731813,33.36130987640633,7.981365417802973,52.780758960779764,94.5566679600376,9.183087787011491,1.6923462983853017,45.77413503942035,1191.6729629872789,10.690980156999679,90.81929448429577,17.563463393212984,154.88071053218405,89.94648203806129,Jun,Fri,0
313.53257277964116,133.5428137496263,12.824615675514039,93.18301537942007,43.98995095833554,5.152093914647028,13.079035127077477,88.98201206387446,83.24903168971454,2.2113590131770313,79.44454330652425,1400.9030238434048,6.3481881762330925,70.72769316129532,15.299024529670087,114.76202474828825,88.2092076493442,Jul,Sat,0
168.79452230206135,148.36944198495797,0.8550406299228506,78.36149729412206,79.19037591928154,9.003009356916753,70.92216490554625,93.60480538284328,237.0172569754712,1.313711221843683,47.73343273426029,1039.5412574806144,5.9552328538255574,30.342031078034115,2.8268372305010048,8.540189531829135,26.564330058167474,Mar,Wed,0
36.4613833915817,124.553547166581,25.826772861038343,49.517521842698514,66.48963055724977,1.118987708835687,15.436893323344947,87.89286324065807,329.3401325799067,1.7708995328765194,15.065411890278337,1194.066739762074,11.541854982032664,32.728979397718575,19.04822588430107,182.02105218630336,24.101667196633837,Jan,Wed,0
158.9362492492528,54.80952756418124,-6.210394566819083,55.390147974699744,89.30599124360573,9.42891869245009,6.024440294223665,93.45049317909456,357.5629747980277,1.853022542613918,32.5536246677416,1334.927792194546,6.626598601373294,31.193043999090232,5.019646154114739,163.51283429885783,68.09569474173485,Dec,Wed,0
165.9657444032398,141.8466933260595,13.620062723981778,21.25663245364921,40.057375077677214,3.5155292745543223,25.568487649791727,97.15466334023174,408.12163148426066,1.0616657522739974,64.64741735482889,498.8172615097238,6.968031208127728,86.36207133424865,6.933146649707296,186.7023557908454,0.11094160702235234,Dec,Fri,1
366.1550582773417,157.4260815434646,-0.5999034590467787,77.2178240021084,37.32881636761586,8.614893912331944,16.809017951676587,85.26932908024241,24.609307330042796,2.8826165198943965,53.99186375393898,230.5520347353602,11.017866678291004,48.318765007181064,4.114784175366452,26.90633266082716,40.90565034107809,Feb,Fri,0
320.5909483208305,112.51235909360797,-6.982046715638095,63.68281114555397,3.1688849541319675,6.68373405985391,60.49974743746681,92.06420973355084,9.241600006613226,1.8078110886485983,57.8763420832437,1407.9260208947583,14.105763368994609,95.85577480314925,14.580147133073364,192.22907836224462,29.871238915315768,Jun,Sat,0
444.17030757528164,163.59433581067896,12.632027168746198,91.21959965236928,46.27253766696581,9.60274304055722,48.45664073400419,98.75318874098957,300.2528666528657,2.9715945486576296,74.52643606092322,104.38103200616209,10.414217816696183,65.49814733862974,11.170762350527447,193.13925152120848,6.162334570021944,Aug,Sun,0
238.7463879551649,84.0501949007631,12.48029701707156,28.055002921763787,72.40707703291088,8.646779477958182,72.40645504928672,87.22967531427648,361.9134735972273,1.297112304414099,41.064620145635516,752.6837399515131,9.683166862722235,60.28943715466279,11.436043049137968,90.67770610753753,30.140214883859993,Nov,Tue,0
64.19915173945935,83.1914886599276,21.810540575407437,78.3753509739351,30.117871762621608,8.878978135509062,51.15710502602459,87.56777259268443,393.34806122057086,0.09696230276253504,11.366543529027167,517.57338511897,13.586755991731357,89.88905431859267,13.844046660585239,14.87510252380675,33.44121045777248,Apr,Wed,0
